TIENDA_ID,MES_ID,VENTA_TOTAL
807,202401,1111006.06
805,202401,919531.34
365,202401,1315333.15
219,202404,2737091.53
294,202404,1033349.88
592,202404,875838.64
23,202404,921052.21
284,202404,2977820.89
184,202404,1471727.60
163,202404,767158.02
359,202404,1115849.18
559,202404,1325563.27
171,202404,940751.15
547,202404,435964.02
68,202404,1176558.37
274,202404,1001667.40
705,202404,802739.49
84,202404,1517894.59
933,202404,1357439.17
79,202404,1334829.61
146,202404,1390506.96
66,202404,1223086.59
642,202404,657252.58
882,202404,1252845.54
331,202404,1262055.26
899,202404,156134.95
328,202404,761827.48
289,202404,763166.20
462,202404,773252.48
336,202404,1554445.59
325,202404,1253724.49
977,202404,1547855.01
279,202404,1289419.05
489,202404,794824.95
1037,202404,651863.15
593,202404,947236.90
800,202404,628547.68
790,202404,815931.55
21,202404,1293510.09
229,202404,990183.89
942,202404,1277266.25
235,202404,708671.29
451,202405,944813.63
951,202405,1164382.79
475,202405,1058807.99
1012,202405,1310270.77
48,202405,1234005.17
831,202405,824074.03
569,202405,1469065.33
998,202405,1251562.00
190,202405,1636386.37
935,202405,1664192.47
919,202405,2015664.64
928,202405,1062645.90
137,202405,1361080.06
454,202405,951300.17
51,202412,621877.08
591,202412,702184.45
300,202412,688328.34
549,202412,433505.98
108,202412,456070.48
120,202412,901127.33
621,202412,332682.42
374,202411,1688273.63
171,202411,1199671.38
701,202411,570033.32
422,202406,1410420.68
376,202404,612882.79
14,202404,1094926.30
532,202404,659654.55
301,202404,1352749.46
242,202404,901081.14
1008,202404,1675489.68
623,202404,630766.18
750,202404,972929.31
1009,202404,919156.22
555,202404,1169262.52
947,202404,652167.36
932,202404,1023735.27
490,202404,919334.21
149,202404,1316875.36
896,202404,1040629.87
894,202404,1396581.30
505,202404,992364.00
746,202404,603601.44
784,202404,643664.20
1046,202404,1156172.28
1031,202404,867137.86
246,202404,862620.11
740,202404,681988.12
931,202404,1484101.72
512,202405,1852148.56
965,202405,1918927.91
1011,202405,1582490.45
151,202405,1036400.78
304,202405,1190979.27
309,202405,1840570.49
354,202405,1467101.38
933,202405,1546641.12
431,202405,1090555.70
246,202405,1006869.62
695,202405,905728.91
557,202405,1785207.01
422,202405,1677768.91
602,202405,1682093.38
1024,202405,1256386.37
1010,202405,102446.58
181,202405,2544381.51
633,202405,1213166.15
800,202405,851426.24
631,202405,1100653.20
127,202405,1125818.96
711,202405,799111.02
659,202405,766492.00
970,202405,1180159.53
982,202405,1501067.53
974,202405,1587030.17
875,202412,389074.63
897,202412,485060.30
954,202412,546396.38
933,202412,605663.56
44,202412,411299.10
48,202412,448557.54
435,202412,716813.09
687,202412,571482.99
253,202412,392862.77
421,202412,742958.11
505,202412,363388.19
712,202412,303229.37
666,202412,476063.89
183,202412,447305.63
202,202412,431296.95
780,202412,552803.80
218,202412,948006.96
764,202412,483226.96
790,202412,198402.16
251,202411,1112648.60
258,202411,1935397.80
411,202411,804399.77
598,202411,1311353.84
415,202411,882999.34
576,202411,800948.94
545,202411,728121.52
369,202411,1180090.53
529,202411,480393.28
589,202411,1181339.52
313,202405,912026.31
174,202405,2290566.92
728,202405,853413.89
921,202412,459619.38
260,202412,755744.35
317,202412,630233.56
1031,202412,369797.66
849,202412,245112.90
247,202412,582981.30
191,202412,248865.60
991,202411,886968.65
18,202411,1304733.21
164,202411,982670.11
514,202411,904881.91
121,202412,371993.71
214,202411,1259161.01
5,202411,1566312.20
140,202406,1939350.70
548,202406,1223039.01
506,202406,971509.26
700,202406,869477.81
558,202406,632340.19
655,202406,901335.25
574,202406,786969.91
968,202406,931638.49
786,202406,970645.35
546,202406,1011893.49
416,202406,1594983.33
817,202406,924983.51
34,202406,1236700.78
906,202406,2412480.69
512,202406,1562551.37
321,202407,1033545.54
991,202407,1046955.53
109,202407,630186.11
557,202407,1583769.32
732,202402,556616.06
845,202407,704191.78
755,202403,1085971.73
427,202403,1067545.12
690,202403,1523507.04
356,202402,1456184.01
348,202403,1373667.56
914,202404,1383847.61
836,202404,805984.50
413,202404,1421850.60
389,202404,1433796.03
299,202405,950106.95
535,202405,654014.89
13,202405,1421070.30
575,202405,1401079.84
20,202405,1162635.73
402,202405,1090414.54
62,202405,1025195.06
828,202405,689848.60
272,202405,1859575.82
525,202405,579029.42
863,202412,285163.80
61,202412,871234.57
612,202412,735794.20
77,202412,436671.79
458,202412,304937.28
492,202412,369528.14
1036,202412,890559.79
31,202412,618198.66
1001,202412,448332.27
993,202412,490703.81
673,202412,227643.95
1033,202412,453904.23
988,202412,606001.75
770,202412,175131.31
722,202412,454117.29
679,202412,302856.17
913,202411,1591793.11
423,202411,1017336.70
650,202411,1018875.17
496,202411,1141574.92
337,202411,1418338.16
591,202411,1449663.29
896,202411,1030078.44
471,202411,1069640.63
49,202411,1642725.13
526,202411,846618.27
52,202411,785718.79
344,202411,783584.16
525,202411,488685.15
950,202405,1572499.06
610,202405,1160972.85
416,202405,1740524.83
281,202405,2255244.04
944,202412,614890.38
76,202412,399683.10
1041,202412,789921.03
452,202412,418459.27
489,202412,240994.13
32,202412,283191.87
173,202412,517103.17
675,202412,333462.65
775,202412,297201.87
197,202411,820866.47
201,202411,1020179.29
559,202411,1252442.61
67,202411,664014.68
752,202411,1101707.43
608,202411,1857874.02
918,202411,1238666.09
802,202411,962363.99
328,202411,621653.81
56,202411,422780.61
959,202411,647794.20
434,202411,742485.48
554,202411,2204216.49
1044,202412,330823.39
295,202412,900672.57
833,202411,1015288.26
567,202411,2033339.26
115,202411,1071764.33
611,202411,1243197.79
257,202406,1365147.52
570,202406,1926608.11
1005,202406,1338801.05
1006,202406,1594088.44
702,202406,1052221.55
249,202406,1503952.41
666,202406,1139330.51
77,202406,1387290.52
1030,202406,528806.69
610,202406,976046.11
566,202406,626277.13
216,202406,1339227.45
811,202406,810580.88
465,202406,952700.22
1047,202406,1503511.38
134,202406,1650622.20
624,202406,1302718.97
824,202406,736224.04
261,202406,2128624.37
162,202406,1929293.91
1012,202406,1235222.26
224,202406,1603378.88
330,202406,1653712.08
27,202406,921238.04
654,202406,1633092.00
886,202406,1124045.80
664,202406,978663.67
10,202406,605957.25
521,202406,1438382.10
88,202406,1498315.41
687,202406,1536290.78
689,202406,1250898.49
456,202406,1208440.28
126,202406,78331.04
516,202406,476439.39
19,202406,587137.28
559,202407,1158947.38
925,202407,1115225.96
1007,202407,1513221.99
585,202407,608288.63
141,202407,1350661.54
1046,202407,1259832.86
237,202407,1577844.83
544,202407,772112.41
715,202407,922689.92
45,202407,808034.63
27,202407,939169.15
224,202407,1658207.37
809,202407,944784.73
133,202407,1047967.42
353,202407,1533321.77
176,202407,1419537.93
656,202407,655745.84
740,202407,669609.43
303,202407,1229194.11
195,202407,779985.46
841,202407,1289263.28
998,202407,1148052.19
408,202402,1466980.51
318,202402,1022107.80
204,202402,2227908.71
625,202402,908290.39
391,202402,796566.37
490,202402,729027.63
1025,202402,989375.56
586,202402,648832.68
101,202402,1107838.48
480,202402,567615.60
950,202402,1179385.74
224,202402,1444684.65
243,202402,1496064.96
665,202402,1230401.94
561,202407,848161.84
563,202407,1226117.86
487,202402,833925.60
236,202402,1293374.90
886,202407,1134452.46
1045,202407,1150073.77
240,202407,256597.72
896,202407,1033687.69
723,202407,1048976.65
901,202407,1534877.12
445,202407,1792924.74
242,202407,1059472.64
40,202402,1837925.61
969,202402,804772.02
970,202402,880276.57
213,202402,946534.17
256,202402,628852.55
651,202402,1112788.91
736,202402,1093655.61
888,202402,1345368.39
924,202402,1465152.79
149,202402,1157309.46
686,202402,1176869.30
755,202402,945184.87
4,202402,1097120.79
275,202402,426048.33
486,202402,353575.78
406,202402,11711.89
646,202403,485616.76
669,202403,1377215.94
399,202403,931115.88
406,202403,837826.33
458,202403,477136.62
460,202403,1511988.06
462,202403,648167.52
762,202403,1120957.43
617,202403,1127910.13
195,202403,703659.55
205,202403,1324288.51
655,202403,914087.11
692,202403,1107945.80
1003,202403,1064353.76
964,202406,1720137.15
905,202406,1642257.52
370,202406,1201494.70
560,202406,1912247.57
510,202406,993941.70
284,202406,2750871.47
1029,202406,1575718.18
746,202406,689844.55
176,202406,1416758.96
919,202407,1999097.38
468,202407,979928.52
771,202407,951297.85
268,202402,1236442.27
804,202402,697910.50
748,202407,1151887.62
788,202407,693884.86
650,202407,1038072.54
211,202407,1052269.42
755,202407,1179752.00
1007,202402,1257734.35
1015,202402,712586.28
805,202402,755426.89
1048,202402,1282392.89
584,202402,1243885.44
91,202402,1047539.28
1046,202402,1144036.07
420,202403,941089.18
394,202403,1168622.05
547,202403,454000.34
964,202403,1421439.85
276,202402,1365700.26
897,202402,864861.85
285,202403,2105211.57
967,202403,1181717.34
782,202403,617671.63
861,202412,145100.73
975,202412,527328.75
655,202411,898269.91
601,202405,967968.36
21,202412,546985.49
665,202412,635692.78
58,202412,271859.06
831,202412,324691.87
178,202412,518569.31
61,202411,1787898.95
632,202411,782394.76
306,202411,686722.86
470,202411,715481.82
852,202411,553167.31
108,202411,956096.36
849,202411,579819.96
191,202406,408806.01
52,202406,923912.74
738,202406,1397836.88
519,202406,942969.21
860,202406,731281.93
348,202406,1303324.42
681,202406,1065933.68
888,202407,1654611.78
951,202407,1254771.85
514,202407,1009146.94
738,202407,1428216.22
290,202407,1414919.03
384,202407,1536590.06
935,202407,1510879.10
426,202407,904488.30
151,202407,988046.23
846,202407,602451.30
590,202407,971425.26
465,202407,881041.60
246,202407,898504.92
456,202407,1322577.87
64,202402,540643.15
592,202402,767729.92
994,202402,1116542.46
489,202402,581771.30
520,202402,1126676.47
417,202402,804174.17
339,202402,1360292.68
688,202407,577622.40
34,202407,1214105.72
617,202407,1263846.34
198,202407,858984.77
322,202402,739448.73
232,202403,2039022.12
308,202403,2865899.78
377,202403,892946.95
468,202403,1059675.18
188,202403,731854.86
11,202406,828072.66
898,202407,823391.27
138,202402,848383.39
126,202402,984454.29
837,202402,417258.16
1035,202402,1452284.74
910,202402,1019217.66
354,202407,1316990.85
319,202407,1962726.56
926,202402,1049142.56
973,202402,1091290.60
892,202402,1209350.61
959,202402,600049.34
386,202403,807651.63
1042,202403,1183634.95
368,202403,1068209.19
1038,202403,937957.22
1044,202406,717744.60
141,202406,1331923.22
862,202406,113466.50
366,202407,1018696.21
515,202402,860532.42
494,202402,1209453.24
629,202407,2506766.41
916,202407,3311033.80
1000,202402,870587.27
1012,202407,1192889.87
443,202403,1317682.76
900,202403,698887.28
343,202402,1096156.06
878,202403,855581.31
719,202403,1306067.61
86,202403,1621970.97
711,202403,645110.67
41,202403,1363984.32
51,202403,1769588.21
61,202403,1803630.48
32,202403,681813.79
49,202403,1912040.29
604,202403,1803405.81
35,202403,1040310.58
101,202403,1196315.19
111,202403,658533.27
68,202301,871211.79
556,202301,876865.10
592,202301,585355.88
192,202301,993930.76
611,202301,967705.98
653,202301,663101.16
193,202301,1024883.57
389,202301,1176273.94
461,202301,1546010.41
994,202301,1042799.88
1023,202301,1104231.81
930,202301,1075057.74
372,202301,1280755.17
50,202301,1350013.44
752,202301,858307.04
753,202301,733584.83
559,202301,854187.52
239,202301,1100850.51
147,202301,1088632.72
380,202301,655583.96
450,202301,912996.67
232,202301,1527741.09
67,202301,602865.71
551,202301,1079161.25
265,202301,614580.98
211,202301,1276433.66
75,202301,1268615.15
309,202301,1508128.36
627,202301,703783.36
685,202301,505921.75
706,202301,489846.45
226,202301,1115597.86
778,202301,755286.34
807,202301,893730.42
188,202301,627576.58
333,202301,1641607.23
57,202301,711687.90
407,202301,866301.38
565,202301,787596.54
476,202301,670269.29
954,202301,991301.87
1007,202301,1298232.08
645,202301,788381.01
29,202301,712569.29
248,202301,724093.03
690,202301,910216.20
492,202301,640282.71
525,202301,355474.24
18,202301,689114.81
413,202301,1104363.83
692,202301,764834.71
800,202301,272007.04
795,202301,469464.41
888,202301,1338371.48
451,202302,703863.29
124,202302,956051.09
605,202302,784799.18
805,202302,631595.83
795,202302,560932.58
439,202302,989933.14
1010,202302,1587077.74
247,202302,599435.75
3,202302,605517.81
95,202302,1057290.58
89,202302,600432.27
741,202302,795541.81
649,202302,581135.34
145,202302,944585.34
116,202302,1048907.36
364,202302,1315493.69
653,202302,701178.13
1044,202302,611107.00
553,202302,989454.45
333,202302,1659608.11
140,202302,1464728.82
692,202302,773288.17
942,202302,1101154.44
189,202302,703423.42
21,202302,1013901.14
1050,202302,706826.81
103,202302,782014.72
993,202302,996958.90
919,202302,1314812.71
602,202302,1098359.52
396,202302,1422396.54
418,202302,953199.09
315,202302,993910.64
132,202302,1675669.77
158,202302,893048.21
226,202302,1179334.21
554,202302,1658587.17
213,202302,967612.41
652,202302,663046.91
225,202302,599039.37
195,202302,582455.15
1019,202302,1108972.55
156,202302,995973.89
252,202302,740388.37
263,202302,831508.90
302,202302,1005350.77
374,202302,1465492.47
571,202302,1135326.16
274,202302,843870.38
533,202302,679320.95
397,202302,627033.59
293,202302,929369.76
257,202302,987343.84
424,202302,657705.27
423,202302,939744.50
175,202303,2579873.73
621,202303,714188.79
661,202303,750655.56
502,202303,837925.87
972,202303,1552503.63
810,202303,596547.19
346,202303,1366680.57
913,202303,1540981.17
975,202303,968403.37
1026,202303,753366.04
877,202303,1132633.74
612,202303,1123112.03
6,202303,581093.23
210,202303,1382760.50
944,202303,1084749.96
710,202303,513196.76
199,202303,690856.05
76,202303,761465.56
793,202303,443183.34
247,202303,942562.51
1038,202303,692511.28
438,202303,835587.73
19,202303,349337.52
651,202303,1076266.29
962,202303,824701.03
738,202303,922622.86
324,202303,1136547.85
511,202303,691902.36
773,202303,1018334.44
110,202303,1680502.29
58,202303,524110.92
388,202303,730932.17
720,202303,668155.63
137,202303,771902.52
1055,202303,927009.49
993,202303,1133494.92
604,202304,1487885.31
142,202304,1395565.18
686,202304,1393437.67
313,202304,860801.84
271,202304,1335710.53
389,202304,1324694.92
927,202304,3270271.06
998,202304,1057625.48
71,202304,620040.48
67,202304,736440.64
742,202304,387408.35
1034,202304,1281961.18
603,202304,911499.65
227,202304,1047792.03
661,202304,752699.81
427,202304,1078710.62
537,202304,686699.45
1017,202304,1354187.75
914,202304,1093225.05
272,202304,1482853.60
694,202304,1231169.28
208,202304,1188424.73
390,202304,1142513.06
582,202304,1123194.89
327,202304,1220856.40
938,202304,1076621.05
949,202304,637404.91
699,202304,667038.75
793,202302,388026.05
535,202302,318144.21
487,202302,706981.06
72,202302,1177525.30
120,202302,1569192.30
312,202303,1480534.27
545,202303,837681.41
74,202303,704855.24
371,202303,1085823.06
381,202303,805627.68
805,202303,697795.50
327,202303,1218371.81
409,202303,609923.10
558,202304,725414.45
899,202304,1068950.19
55,202303,1356045.29
655,202304,816469.13
797,202304,417754.73
660,202304,474279.88
522,202304,1550244.43
378,202304,1341641.87
653,202304,891292.51
85,202304,658951.59
583,202304,854726.95
1046,202304,1258567.39
936,202304,1039589.34
51,202304,1536941.53
102,202304,1158213.52
82,202304,1244818.64
160,202305,1970843.97
131,202305,850363.37
99,202305,1191941.96
936,202305,1093637.52
590,202305,908094.23
602,202305,1289894.79
177,202305,633531.01
741,202305,980525.32
151,202305,858985.47
763,202305,286502.90
307,202305,1262012.36
755,202305,752948.02
123,202305,1924692.04
9,202305,1577998.82
1022,202305,917505.92
963,202305,911169.07
229,202305,863680.58
335,202305,1355089.34
659,202305,681885.39
110,202305,1843403.50
341,202305,1251428.33
315,202305,1157428.98
100,202305,1226426.18
499,202305,725006.53
947,202305,693792.19
961,202305,1171655.08
218,202305,2259309.03
85,202305,748298.67
249,202305,1276330.42
321,202305,1043854.07
1005,202305,1225364.43
877,202305,1026426.69
270,202305,2116898.99
998,202305,1113419.26
556,202305,1054715.99
280,202305,888999.06
295,202305,1739287.27
356,202305,1271099.15
631,202305,824970.82
725,202305,866332.04
8,202305,898382.67
346,202305,154920.85
136,202305,1898534.12
712,202305,793389.98
889,202305,903366.54
630,202305,757028.32
369,202306,1382413.55
399,202306,1033770.99
299,202306,1034318.56
969,202306,838595.37
530,202306,924738.46
240,202306,1609414.13
571,202306,1441003.90
968,202306,961291.90
593,202306,852793.42
966,202306,1652621.03
888,202306,1635092.50
59,202306,1133953.18
163,202306,971735.44
1019,202306,1529097.38
148,202306,1433856.62
797,202306,742297.91
249,202306,1377739.68
378,202306,1444558.35
